game_id,date,season,postseason,home_team_id,visitor_team_id,home_team_score,visitor_team_score,home_win,home_team_name,home_conference,home_division,visitor_team_name,visitor_conference,visitor_division
1038171,2024-01-18,2023,False,20,30,113,109,1,New York Knicks,East,Atlantic,Washington Wizards,East,Southeast
1038174,2024-01-18,2023,False,18,15,118,103,1,Minnesota Timberwolves,West,Northwest,Memphis Grizzlies,West,Southwest
1038175,2024-01-18,2023,False,26,12,121,126,0,Sacramento Kings,West,Pacific,Indiana Pacers,East,Central
1038178,2024-01-19,2023,False,2,8,100,102,0,Boston Celtics,East,Atlantic,Denver Nuggets,West,Northwest
1038177,2024-01-19,2023,False,22,23,109,124,0,Orlando Magic,East,Southeast,Philadelphia 76ers,East,Atlantic
1038179,2024-01-19,2023,False,16,1,108,109,0,Miami Heat,East,Southeast,Atlanta Hawks,East,Southeast
1038176,2024-01-19,2023,False,4,27,124,120,1,Charlotte Hornets,East,Southeast,San Antonio Spurs,West,Southwest
1038183,2024-01-19,2023,False,14,3,112,130,0,Los Angeles Lakers,West,Pacific,Brooklyn Nets,East,Atlantic
1038180,2024-01-19,2023,False,19,24,109,123,0,New Orleans Pelicans,West,Southwest,Phoenix Suns,West,Pacific
1038182,2024-01-19,2023,False,25,12,118,115,1,Portland Trail Blazers,West,Northwest,Indiana Pacers,East,Central
1038185,2024-01-20,2023,False,4,23,89,97,0,Charlotte Hornets,East,Southeast,Philadelphia 76ers,East,Atlantic
1038184,2024-01-20,2023,False,9,17,135,141,0,Detroit Pistons,East,Central,Milwaukee Bucks,East,Central
1038186,2024-01-20,2023,False,30,27,127,131,0,Washington Wizards,East,Southeast,San Antonio Spurs,West,Southwest
1038187,2024-01-20,2023,False,1,6,95,116,0,Atlanta Hawks,East,Southeast,Cleveland Cavaliers,East,Central
1038190,2024-01-20,2023,False,11,29,127,126,1,Houston Rockets,West,Southwest,Utah Jazz,West,Northwest
1038189,2024-01-20,2023,False,5,15,125,96,1,Chicago Bulls,East,Central,Memphis Grizzlies,West,Southwest
1038191,2024-01-20,2023,False,18,21,97,102,0,Minnesota Timberwolves,West,Northwest,Oklahoma City Thunder,West,Northwest
1038188,2024-01-20,2023,False,20,28,126,100,1,New York Knicks,East,Atlantic,Toronto Raptors,East,Atlantic
1038197,2024-01-21,2023,False,14,25,134,110,1,Los Angeles Lakers,West,Pacific,Portland Trail Blazers,West,Northwest
1038192,2024-01-21,2023,False,13,3,125,114,1,LA Clippers,West,Pacific,Brooklyn Nets,East,Atlantic
1038193,2024-01-21,2023,False,22,16,105,87,1,Orlando Magic,East,Southeast,Miami Heat,East,Southeast
1038196,2024-01-21,2023,False,24,12,117,110,1,Phoenix Suns,West,Pacific,Indiana Pacers,East,Central
1038195,2024-01-21,2023,False,11,2,107,116,0,Houston Rockets,West,Southwest,Boston Celtics,East,Atlantic
1038194,2024-01-21,2023,False,30,8,104,113,0,Washington Wizards,East,Southeast,Denver Nuggets,West,Northwest
1038201,2024-01-22,2023,False,28,15,100,108,0,Toronto Raptors,East,Atlantic,Memphis Grizzlies,West,Southwest
1038200,2024-01-22,2023,False,23,27,133,123,1,Philadelphia 76ers,East,Atlantic,San Antonio Spurs,West,Southwest
1038202,2024-01-22,2023,False,18,4,125,128,0,Minnesota Timberwolves,West,Northwest,Charlotte Hornets,East,Southeast
1038205,2024-01-22,2023,False,26,1,122,107,1,Sacramento Kings,West,Pacific,Atlanta Hawks,East,Southeast
1038199,2024-01-22,2023,False,22,6,99,126,0,Orlando Magic,East,Southeast,Cleveland Cavaliers,East,Central
1038204,2024-01-22,2023,False,24,5,115,113,1,Phoenix Suns,West,Pacific,Chicago Bulls,East,Central
1038203,2024-01-22,2023,False,7,2,110,119,0,Dallas Mavericks,West,Southwest,Boston Celtics,East,Atlantic
1038198,2024-01-22,2023,False,9,17,113,122,0,Detroit Pistons,East,Central,Milwaukee Bucks,East,Central
1038207,2024-01-23,2023,False,3,20,103,108,0,Brooklyn Nets,East,Atlantic,New York Knicks,East,Atlantic
1038210,2024-01-23,2023,False,13,14,127,116,1,LA Clippers,West,Pacific,Los Angeles Lakers,West,Pacific
1038209,2024-01-23,2023,False,21,25,111,109,1,Oklahoma City Thunder,West,Northwest,Portland Trail Blazers,West,Northwest
1038206,2024-01-23,2023,False,12,8,109,114,0,Indiana Pacers,East,Central,Denver Nuggets,West,Northwest
1038208,2024-01-23,2023,False,19,29,153,124,1,New Orleans Pelicans,West,Southwest,Utah Jazz,West,Northwest
1038214,2024-01-24,2023,False,27,21,114,140,0,San Antonio Spurs,West,Southwest,Oklahoma City Thunder,West,Northwest
1038217,2024-01-24,2023,False,7,24,109,132,0,Dallas Mavericks,West,Southwest,Phoenix Suns,West,Pacific
1038212,2024-01-24,2023,False,30,18,107,118,0,Washington Wizards,East,Southeast,Minnesota Timberwolves,West,Northwest
1038216,2024-01-24,2023,False,17,6,126,116,1,Milwaukee Bucks,East,Central,Cleveland Cavaliers,East,Central
1038213,2024-01-24,2023,False,16,15,96,105,0,Miami Heat,East,Southeast,Memphis Grizzlies,West,Southwest
1038218,2024-01-24,2023,False,10,1,134,112,1,Golden State Warriors,West,Pacific,Atlanta Hawks,East,Southeast
1038215,2024-01-24,2023,False,11,25,131,137,0,Houston Rockets,West,Southwest,Portland Trail Blazers,West,Northwest
1038211,2024-01-24,2023,False,9,4,113,106,1,Detroit Pistons,East,Central,Charlotte Hornets,East,Southeast
1038222,2024-01-25,2023,False,16,2,110,143,0,Miami Heat,East,Southeast,Boston Celtics,East,Atlantic
1038224,2024-01-25,2023,False,10,26,133,134,0,Golden State Warriors,West,Pacific,Sacramento Kings,West,Pacific
1038221,2024-01-25,2023,False,3,18,94,96,0,Brooklyn Nets,East,Atlantic,Minnesota Timberwolves,West,Northwest
1038225,2024-01-25,2023,False,14,5,141,132,1,Los Angeles Lakers,West,Pacific,Chicago Bulls,East,Central
1038220,2024-01-25,2023,False,30,29,108,123,0,Washington Wizards,East,Southeast,Utah Jazz,West,Northwest
1038223,2024-01-25,2023,False,20,8,122,84,1,New York Knicks,East,Atlantic,Denver Nuggets,West,Northwest
1038219,2024-01-25,2023,False,12,23,134,122,1,Indiana Pacers,East,Central,Philadelphia 76ers,East,Atlantic
1038232,2024-01-26,2023,False,19,21,83,107,0,New Orleans Pelicans,West,Southwest,Oklahoma City Thunder,West,Northwest
1038229,2024-01-26,2023,False,28,13,107,127,0,Toronto Raptors,East,Atlantic,LA Clippers,West,Pacific
1038228,2024-01-26,2023,False,12,24,133,131,1,Indiana Pacers,East,Central,Phoenix Suns,West,Pacific
1038226,2024-01-26,2023,False,1,7,143,148,0,Atlanta Hawks,East,Southeast,Dallas Mavericks,West,Southwest
1038227,2024-01-26,2023,False,4,11,104,138,0,Charlotte Hornets,East,Southeast,Houston Rockets,West,Southwest
1038230,2024-01-26,2023,False,15,22,107,106,1,Memphis Grizzlies,West,Southwest,Orlando Magic,East,Southeast
1038233,2024-01-26,2023,False,27,25,116,100,1,San Antonio Spurs,West,Southwest,Portland Trail Blazers,West,Northwest
1038231,2024-01-26,2023,False,17,6,100,112,0,Milwaukee Bucks,East,Central,Cleveland Cavaliers,East,Central
1038240,2024-01-27,2023,False,17,19,141,117,1,Milwaukee Bucks,East,Central,New Orleans Pelicans,West,Southwest
1038243,2024-01-27,2023,False,7,26,115,120,0,Dallas Mavericks,West,Southwest,Sacramento Kings,West,Pacific
1038234,2024-01-27,2023,False,9,30,104,118,0,Detroit Pistons,East,Central,Washington Wizards,East,Southeast
1038237,2024-01-27,2023,False,3,11,106,104,1,Brooklyn Nets,East,Atlantic,Houston Rockets,West,Southwest
1038236,2024-01-27,2023,False,8,23,111,105,1,Denver Nuggets,West,Northwest,Philadelphia 76ers,East,Atlantic
1038242,2024-01-27,2023,False,10,14,144,145,0,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
1038241,2024-01-27,2023,False,27,18,113,112,1,San Antonio Spurs,West,Southwest,Minnesota Timberwolves,West,Northwest
1038235,2024-01-27,2023,False,20,16,125,109,1,New York Knicks,East,Atlantic,Miami Heat,East,Southeast
1038239,2024-01-27,2023,False,4,29,122,134,0,Charlotte Hornets,East,Southeast,Utah Jazz,West,Northwest
1038238,2024-01-27,2023,False,2,13,96,115,0,Boston Celtics,East,Atlantic,LA Clippers,West,Pacific
1038245,2024-01-28,2023,False,1,28,126,125,1,Atlanta Hawks,East,Southeast,Toronto Raptors,East,Atlantic
1038248,2024-01-28,2023,False,25,5,96,104,0,Portland Trail Blazers,West,Northwest,Chicago Bulls,East,Central
1038244,2024-01-28,2023,False,12,15,116,110,1,Indiana Pacers,East,Central,Memphis Grizzlies,West,Southwest
1038247,2024-01-28,2023,False,22,24,113,98,1,Orlando Magic,East,Southeast,Phoenix Suns,West,Pacific
1038246,2024-01-28,2023,False,9,21,120,104,1,Detroit Pistons,East,Central,Oklahoma City Thunder,West,Northwest
1038253,2024-01-29,2023,False,16,24,105,118,0,Miami Heat,East,Southeast,Phoenix Suns,West,Pacific
1038257,2024-01-29,2023,False,27,30,113,118,0,San Antonio Spurs,West,Southwest,Washington Wizards,East,Southeast
1038249,2024-01-29,2023,False,4,20,92,113,0,Charlotte Hornets,East,Southeast,New York Knicks,East,Atlantic
1038259,2024-01-29,2023,False,8,17,113,107,1,Denver Nuggets,West,Northwest,Milwaukee Bucks,East,Central
1038260,2024-01-29,2023,False,25,23,130,104,1,Portland Trail Blazers,West,Northwest,Philadelphia 76ers,East,Atlantic
1038252,2024-01-29,2023,False,3,29,147,114,1,Brooklyn Nets,East,Atlantic,Utah Jazz,West,Northwest
1038250,2024-01-29,2023,False,6,13,118,108,1,Cleveland Cavaliers,East,Central,LA Clippers,West,Pacific
1038255,2024-01-29,2023,False,15,26,94,103,0,Memphis Grizzlies,West,Southwest,Sacramento Kings,West,Pacific
1038256,2024-01-29,2023,False,21,18,101,107,0,Oklahoma City Thunder,West,Northwest,Minnesota Timberwolves,West,Northwest
1038254,2024-01-29,2023,False,11,14,135,119,1,Houston Rockets,West,Southwest,Los Angeles Lakers,West,Pacific
1038251,2024-01-29,2023,False,2,19,118,112,1,Boston Celtics,East,Atlantic,New Orleans Pelicans,West,Southwest
1038258,2024-01-29,2023,False,7,22,131,129,1,Dallas Mavericks,West,Southwest,Orlando Magic,East,Southeast
1038261,2024-01-30,2023,False,1,14,138,122,1,Atlanta Hawks,East,Southeast,Los Angeles Lakers,West,Pacific
1038264,2024-01-30,2023,False,5,28,107,118,0,Chicago Bulls,East,Central,Toronto Raptors,East,Atlantic
1038265,2024-01-30,2023,False,10,23,119,107,1,Golden State Warriors,West,Pacific,Philadelphia 76ers,East,Atlantic
1038262,2024-01-30,2023,False,2,12,129,124,1,Boston Celtics,East,Atlantic,Indiana Pacers,East,Central
1038263,2024-01-30,2023,False,20,29,118,103,1,New York Knicks,East,Atlantic,Utah Jazz,West,Northwest
1038275,2024-01-31,2023,False,25,17,119,116,1,Portland Trail Blazers,West,Northwest,Milwaukee Bucks,East,Central
1038267,2024-01-31,2023,False,6,9,128,121,1,Cleveland Cavaliers,East,Central,Detroit Pistons,East,Central
1038270,2024-01-31,2023,False,16,26,115,106,1,Miami Heat,East,Southeast,Sacramento Kings,West,Pacific
1038272,2024-01-31,2023,False,18,7,121,87,1,Minnesota Timberwolves,West,Northwest,Dallas Mavericks,West,Southwest
1038273,2024-01-31,2023,False,27,22,98,108,0,San Antonio Spurs,West,Southwest,Orlando Magic,East,Southeast
1038268,2024-01-31,2023,False,30,13,109,125,0,Washington Wizards,East,Southeast,LA Clippers,West,Pacific
1038269,2024-01-31,2023,False,3,24,120,136,0,Brooklyn Nets,East,Atlantic,Phoenix Suns,West,Pacific
1038271,2024-01-31,2023,False,11,19,99,110,0,Houston Rockets,West,Southwest,New Orleans Pelicans,West,Southwest
1038266,2024-01-31,2023,False,4,5,110,117,0,Charlotte Hornets,East,Southeast,Chicago Bulls,East,Central
1038274,2024-01-31,2023,False,21,8,105,100,1,Oklahoma City Thunder,West,Northwest,Denver Nuggets,West,Northwest
1038278,2024-02-01,2023,False,29,23,124,127,0,Utah Jazz,West,Northwest,Philadelphia 76ers,East,Atlantic
1038276,2024-02-01,2023,False,2,14,105,114,0,Boston Celtics,East,Atlantic,Los Angeles Lakers,West,Pacific
1038277,2024-02-01,2023,False,20,12,109,105,1,New York Knicks,East,Atlantic,Indiana Pacers,East,Central
1038279,2024-02-01,2023,False,15,6,101,108,0,Memphis Grizzlies,West,Southwest,Cleveland Cavaliers,East,Central
1038282,2024-02-02,2023,False,1,24,129,120,1,Atlanta Hawks,East,Southeast,Phoenix Suns,West,Pacific
1038289,2024-02-02,2023,False,8,25,120,108,1,Denver Nuggets,West,Northwest,Portland Trail Blazers,West,Northwest
1038287,2024-02-02,2023,False,21,4,126,106,1,Oklahoma City Thunder,West,Northwest,Charlotte Hornets,East,Southeast
1038283,2024-02-02,2023,False,12,26,122,133,0,Indiana Pacers,East,Central,Sacramento Kings,West,Pacific
1038281,2024-02-02,2023,False,30,16,102,110,0,Washington Wizards,East,Southeast,Miami Heat,East,Southeast
1038285,2024-02-02,2023,False,15,10,101,121,0,Memphis Grizzlies,West,Southwest,Golden State Warriors,West,Pacific
1038288,2024-02-02,2023,False,27,19,113,114,0,San Antonio Spurs,West,Southwest,New Orleans Pelicans,West,Southwest
1038280,2024-02-02,2023,False,9,13,125,136,0,Detroit Pistons,East,Central,LA Clippers,West,Pacific
1038286,2024-02-02,2023,False,18,22,106,108,0,Minnesota Timberwolves,West,Northwest,Orlando Magic,East,Southeast
1038284,2024-02-02,2023,False,11,28,135,106,1,Houston Rockets,West,Southwest,Toronto Raptors,East,Atlantic
1038294,2024-02-03,2023,False,7,17,117,129,0,Dallas Mavericks,West,Southwest,Milwaukee Bucks,East,Central
1038293,2024-02-03,2023,False,20,14,105,113,0,New York Knicks,East,Atlantic,Los Angeles Lakers,West,Pacific
1038295,2024-02-03,2023,False,27,6,101,117,0,San Antonio Spurs,West,Southwest,Cleveland Cavaliers,East,Central
1038290,2024-02-03,2023,False,23,3,121,136,0,Philadelphia 76ers,East,Atlantic,Brooklyn Nets,East,Atlantic
1038292,2024-02-03,2023,False,5,26,115,123,0,Chicago Bulls,East,Central,Sacramento Kings,West,Pacific
1038291,2024-02-03,2023,False,1,10,141,134,1,Atlanta Hawks,East,Southeast,Golden State Warriors,West,Pacific
1038297,2024-02-04,2023,False,30,24,112,140,0,Washington Wizards,East,Southeast,Phoenix Suns,West,Pacific
1038303,2024-02-04,2023,False,29,17,123,108,1,Utah Jazz,West,Northwest,Milwaukee Bucks,East,Central
1038304,2024-02-04,2023,False,8,25,112,103,1,Denver Nuggets,West,Northwest,Portland Trail Blazers,West,Northwest
1038296,2024-02-04,2023,False,9,22,99,111,0,Detroit Pistons,East,Central,Orlando Magic,East,Southeast
1038302,2024-02-04,2023,False,21,28,135,127,1,Oklahoma City Thunder,West,Northwest,Toronto Raptors,East,Atlantic
1038298,2024-02-04,2023,False,2,15,131,91,1,Boston Celtics,East,Atlantic,Memphis Grizzlies,West,Southwest
1038301,2024-02-04,2023,False,18,11,111,90,1,Minnesota Timberwolves,West,Northwest,Houston Rockets,West,Southwest
1038300,2024-02-04,2023,False,16,13,95,103,0,Miami Heat,East,Southeast,LA Clippers,West,Pacific
1038299,2024-02-04,2023,False,4,12,99,115,0,Charlotte Hornets,East,Southeast,Indiana Pacers,East,Central
1038306,2024-02-05,2023,False,6,26,136,110,1,Cleveland Cavaliers,East,Central,Sacramento Kings,West,Pacific
1038307,2024-02-05,2023,False,23,7,102,118,0,Philadelphia 76ers,East,Atlantic,Dallas Mavericks,West,Southwest
1038305,2024-02-05,2023,False,4,14,118,124,0,Charlotte Hornets,East,Southeast,Los Angeles Lakers,West,Pacific
1038309,2024-02-05,2023,False,3,10,98,109,0,Brooklyn Nets,East,Atlantic,Golden State Warriors,West,Pacific
1038308,2024-02-05,2023,False,1,13,144,149,0,Atlanta Hawks,East,Southeast,LA Clippers,West,Pacific
1038310,2024-02-05,2023,False,19,28,138,100,1,New Orleans Pelicans,West,Southwest,Toronto Raptors,East,Atlantic
1038316,2024-02-06,2023,False,29,21,124,117,1,Utah Jazz,West,Northwest,Oklahoma City Thunder,West,Northwest
1038315,2024-02-06,2023,False,5,18,129,123,1,Chicago Bulls,East,Central,Minnesota Timberwolves,West,Northwest
1038311,2024-02-06,2023,False,12,11,132,129,1,Indiana Pacers,East,Central,Houston Rockets,West,Southwest
1038314,2024-02-06,2023,False,20,15,123,113,1,New York Knicks,East,Atlantic,Memphis Grizzlies,West,Southwest
1038317,2024-02-06,2023,False,24,17,114,106,1,Phoenix Suns,West,Pacific,Milwaukee Bucks,East,Central
1038313,2024-02-06,2023,False,16,22,121,95,1,Miami Heat,East,Southeast,Orlando Magic,East,Southeast
1038312,2024-02-06,2023,False,3,7,107,119,0,Brooklyn Nets,East,Atlantic,Dallas Mavericks,West,Southwest
1038318,2024-02-07,2023,False,4,28,117,123,0,Charlotte Hornets,East,Southeast,Toronto Raptors,East,Atlantic
1038322,2024-02-07,2023,False,16,27,116,104,1,Miami Heat,East,Southeast,San Antonio Spurs,West,Southwest
1038324,2024-02-07,2023,False,26,9,120,133,0,Sacramento Kings,West,Pacific,Detroit Pistons,East,Central
1038323,2024-02-07,2023,False,13,19,106,117,0,LA Clippers,West,Pacific,New Orleans Pelicans,West,Southwest
1038321,2024-02-07,2023,False,2,1,125,117,1,Boston Celtics,East,Atlantic,Atlanta Hawks,East,Southeast
1038320,2024-02-07,2023,False,30,6,106,114,0,Washington Wizards,East,Southeast,Cleveland Cavaliers,East,Central
1038319,2024-02-07,2023,False,23,10,104,127,0,Philadelphia 76ers,East,Atlantic,Golden State Warriors,West,Pacific
1038331,2024-02-08,2023,False,24,29,129,115,1,Phoenix Suns,West,Pacific,Utah Jazz,West,Northwest
1038332,2024-02-08,2023,False,14,8,106,114,0,Los Angeles Lakers,West,Pacific,Denver Nuggets,West,Northwest
1038328,2024-02-08,2023,False,20,7,108,122,0,New York Knicks,East,Atlantic,Dallas Mavericks,West,Southwest
1038327,2024-02-08,2023,False,3,6,95,118,0,Brooklyn Nets,East,Atlantic,Cleveland Cavaliers,East,Central
1038329,2024-02-08,2023,False,15,5,110,118,0,Memphis Grizzlies,West,Southwest,Chicago Bulls,East,Central
1038333,2024-02-08,2023,False,25,9,122,128,0,Portland Trail Blazers,West,Northwest,Detroit Pistons,East,Central
1038325,2024-02-08,2023,False,12,10,109,131,0,Indiana Pacers,East,Central,Golden State Warriors,West,Pacific
1038326,2024-02-08,2023,False,22,27,127,111,1,Orlando Magic,East,Southeast,San Antonio Spurs,West,Southwest
1038330,2024-02-08,2023,False,17,18,105,129,0,Milwaukee Bucks,East,Central,Minnesota Timberwolves,West,Northwest
1038336,2024-02-09,2023,False,28,11,107,104,1,Toronto Raptors,East,Atlantic,Houston Rockets,West,Southwest
1038337,2024-02-09,2023,False,17,4,120,84,1,Milwaukee Bucks,East,Central,Charlotte Hornets,East,Southeast
1038334,2024-02-09,2023,False,23,1,121,127,0,Philadelphia 76ers,East,Atlantic,Atlanta Hawks,East,Southeast
1038339,2024-02-09,2023,False,14,19,139,122,1,Los Angeles Lakers,West,Pacific,New Orleans Pelicans,West,Southwest
1038338,2024-02-09,2023,False,26,8,135,106,1,Sacramento Kings,West,Pacific,Denver Nuggets,West,Northwest
1038335,2024-02-09,2023,False,2,30,133,129,1,Boston Celtics,East,Atlantic,Washington Wizards,East,Southeast
1038342,2024-02-10,2023,False,3,27,123,103,1,Brooklyn Nets,East,Atlantic,San Antonio Spurs,West,Southwest
1038343,2024-02-10,2023,False,4,15,115,106,1,Charlotte Hornets,East,Southeast,Memphis Grizzlies,West,Southwest
1038341,2024-02-10,2023,False,13,9,112,106,1,LA Clippers,West,Pacific,Detroit Pistons,East,Central
1038350,2024-02-10,2023,False,25,19,84,93,0,Portland Trail Blazers,West,Northwest,New Orleans Pelicans,West,Southwest
1038345,2024-02-10,2023,False,30,23,113,119,0,Washington Wizards,East,Southeast,Philadelphia 76ers,East,Atlantic
1038340,2024-02-10,2023,False,7,21,146,111,1,Dallas Mavericks,West,Southwest,Oklahoma City Thunder,West,Northwest
1038348,2024-02-10,2023,False,28,6,95,119,0,Toronto Raptors,East,Atlantic,Cleveland Cavaliers,East,Central
1038344,2024-02-10,2023,False,22,5,114,108,1,Orlando Magic,East,Southeast,Chicago Bulls,East,Central
1038349,2024-02-10,2023,False,10,24,113,112,1,Golden State Warriors,West,Pacific,Phoenix Suns,West,Pacific
1038347,2024-02-10,2023,False,20,12,111,125,0,New York Knicks,East,Atlantic,Indiana Pacers,East,Central
1038346,2024-02-10,2023,False,1,11,122,113,1,Atlanta Hawks,East,Southeast,Houston Rockets,West,Southwest
1038351,2024-02-11,2023,False,16,2,106,110,0,Miami Heat,East,Southeast,Boston Celtics,East,Atlantic
1038352,2024-02-11,2023,False,21,26,127,113,1,Oklahoma City Thunder,West,Northwest,Sacramento Kings,West,Pacific
1038360,2024-02-12,2023,False,7,30,112,104,1,Dallas Mavericks,West,Southwest,Washington Wizards,East,Southeast
1038361,2024-02-12,2023,False,29,10,107,129,0,Utah Jazz,West,Northwest,Golden State Warriors,West,Pacific
1038356,2024-02-12,2023,False,28,27,99,122,0,Toronto Raptors,East,Atlantic,San Antonio Spurs,West,Southwest
1038359,2024-02-12,2023,False,17,8,112,95,1,Milwaukee Bucks,East,Central,Denver Nuggets,West,Northwest
1038358,2024-02-12,2023,False,15,19,87,96,0,Memphis Grizzlies,West,Southwest,New Orleans Pelicans,West,Southwest
1038357,2024-02-12,2023,False,11,20,105,103,1,Houston Rockets,West,Southwest,New York Knicks,East,Atlantic
1038353,2024-02-12,2023,False,4,12,111,102,1,Charlotte Hornets,East,Southeast,Indiana Pacers,East,Central
1038355,2024-02-12,2023,False,1,5,126,136,0,Atlanta Hawks,East,Southeast,Chicago Bulls,East,Central
1038354,2024-02-12,2023,False,6,23,121,123,0,Cleveland Cavaliers,East,Central,Philadelphia 76ers,East,Atlantic
1038362,2024-02-12,2023,False,13,18,100,121,0,LA Clippers,West,Pacific,Minnesota Timberwolves,West,Northwest
1038364,2024-02-13,2023,False,22,21,113,127,0,Orlando Magic,East,Southeast,Oklahoma City Thunder,West,Northwest
1038366,2024-02-13,2023,False,24,26,130,125,1,Phoenix Suns,West,Pacific,Sacramento Kings,West,Pacific
1038363,2024-02-13,2023,False,3,2,110,118,0,Brooklyn Nets,East,Atlantic,Boston Celtics,East,Atlantic
1038367,2024-02-13,2023,False,25,18,109,121,0,Portland Trail Blazers,West,Northwest,Minnesota Timberwolves,West,Northwest
1038365,2024-02-13,2023,False,17,16,97,123,0,Milwaukee Bucks,East,Central,Miami Heat,East,Southeast
1038368,2024-02-13,2023,False,14,9,125,111,1,Los Angeles Lakers,West,Pacific,Detroit Pistons,East,Central
1038375,2024-02-14,2023,False,15,11,121,113,1,Memphis Grizzlies,West,Southwest,Houston Rockets,West,Southwest
1038374,2024-02-14,2023,False,28,12,125,127,0,Toronto Raptors,East,Atlantic,Indiana Pacers,East,Central
1038379,2024-02-14,2023,False,24,9,116,100,1,Phoenix Suns,West,Pacific,Detroit Pistons,East,Central
1038370,2024-02-14,2023,False,22,20,118,100,1,Orlando Magic,East,Southeast,New York Knicks,East,Atlantic
1038371,2024-02-14,2023,False,23,16,104,109,0,Philadelphia 76ers,East,Atlantic,Miami Heat,East,Southeast
1038373,2024-02-14,2023,False,6,5,108,105,1,Cleveland Cavaliers,East,Central,Chicago Bulls,East,Central
1038378,2024-02-14,2023,False,8,26,98,102,0,Denver Nuggets,West,Northwest,Sacramento Kings,West,Pacific
1038376,2024-02-14,2023,False,19,30,133,126,1,New Orleans Pelicans,West,Southwest,Washington Wizards,East,Southeast
1038380,2024-02-14,2023,False,29,14,122,138,0,Utah Jazz,West,Northwest,Los Angeles Lakers,West,Pacific
1038377,2024-02-14,2023,False,7,27,116,93,1,Dallas Mavericks,West,Southwest,San Antonio Spurs,West,Southwest
1038381,2024-02-14,2023,False,10,13,125,130,0,Golden State Warriors,West,Pacific,LA Clippers,West,Pacific
1038372,2024-02-14,2023,False,2,3,136,86,1,Boston Celtics,East,Atlantic,Brooklyn Nets,East,Atlantic
1038369,2024-02-14,2023,False,4,1,122,99,1,Charlotte Hornets,East,Southeast,Atlanta Hawks,East,Southeast
1038168,2024-02-15,2023,False,29,10,137,140,0,Utah Jazz,West,Northwest,Golden State Warriors,West,Pacific
1038383,2024-02-15,2023,False,25,18,91,128,0,Portland Trail Blazers,West,Northwest,Minnesota Timberwolves,West,Northwest
1038382,2024-02-15,2023,False,15,17,113,110,1,Memphis Grizzlies,West,Southwest,Milwaukee Bucks,East,Central
1038391,2024-02-22,2023,False,21,13,129,107,1,Oklahoma City Thunder,West,Northwest,LA Clippers,West,Pacific
1038387,2024-02-22,2023,False,28,3,121,93,1,Toronto Raptors,East,Atlantic,Brooklyn Nets,East,Atlantic
1038388,2024-02-22,2023,False,7,24,123,113,1,Dallas Mavericks,West,Southwest,Phoenix Suns,West,Pacific
1038393,2024-02-22,2023,False,29,4,107,115,0,Utah Jazz,West,Northwest,Charlotte Hornets,East,Southeast
1038386,2024-02-22,2023,False,23,20,96,110,0,Philadelphia 76ers,East,Atlantic,New York Knicks,East,Atlantic
1038389,2024-02-22,2023,False,5,2,112,129,0,Chicago Bulls,East,Central,Boston Celtics,East,Atlantic
1038392,2024-02-22,2023,False,8,30,130,110,1,Denver Nuggets,West,Northwest,Washington Wizards,East,Southeast
1038390,2024-02-22,2023,False,19,11,127,105,1,New Orleans Pelicans,West,Southwest,Houston Rockets,West,Southwest
1038394,2024-02-22,2023,False,10,14,128,110,1,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
1038385,2024-02-22,2023,False,12,9,129,115,1,Indiana Pacers,East,Central,Detroit Pistons,East,Central
1038395,2024-02-22,2023,False,26,27,127,122,1,Sacramento Kings,West,Pacific,San Antonio Spurs,West,Southwest
1038384,2024-02-22,2023,False,6,22,109,116,0,Cleveland Cavaliers,East,Central,Orlando Magic,East,Southeast
1038404,2024-02-23,2023,False,25,8,112,127,0,Portland Trail Blazers,West,Northwest,Denver Nuggets,West,Northwest
1038398,2024-02-23,2023,False,11,24,114,110,1,Houston Rockets,West,Southwest,Phoenix Suns,West,Pacific
1038400,2024-02-23,2023,False,18,17,107,112,0,Minnesota Timberwolves,West,Northwest,Milwaukee Bucks,East,Central
1038396,2024-02-23,2023,False,1,28,121,123,0,Atlanta Hawks,East,Southeast,Toronto Raptors,East,Atlantic
1038403,2024-02-23,2023,False,10,4,97,84,1,Golden State Warriors,West,Pacific,Charlotte Hornets,East,Southeast
1038402,2024-02-23,2023,False,19,16,95,106,0,New Orleans Pelicans,West,Southwest,Miami Heat,East,Southeast
1038405,2024-02-23,2023,False,14,27,123,118,1,Los Angeles Lakers,West,Pacific,San Antonio Spurs,West,Southwest
1038401,2024-02-23,2023,False,21,30,147,106,1,Oklahoma City Thunder,West,Northwest,Washington Wizards,East,Southeast
1038399,2024-02-23,2023,False,15,13,95,101,0,Memphis Grizzlies,West,Southwest,LA Clippers,West,Pacific
1038397,2024-02-23,2023,False,23,6,104,97,1,Philadelphia 76ers,East,Atlantic,Cleveland Cavaliers,East,Central
1038407,2024-02-24,2023,False,18,3,101,86,1,Minnesota Timberwolves,West,Northwest,Brooklyn Nets,East,Atlantic
1038408,2024-02-24,2023,False,20,2,102,116,0,New York Knicks,East,Atlantic,Boston Celtics,East,Atlantic
1038406,2024-02-24,2023,False,9,22,109,112,0,Detroit Pistons,East,Central,Orlando Magic,East,Southeast
1038412,2024-02-25,2023,False,30,6,105,114,0,Washington Wizards,East,Southeast,Cleveland Cavaliers,East,Central
